"508" "./gCSI/EGAD000010000725/fastq/batch08/636012_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636012" 0
"511" "./gCSI/EGAD000010000725/fastq/batch08/636014_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636014" 0
"512" "./gCSI/EGAD000010000725/fastq/batch08/636014_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636014" 0
"565" "./gCSI/EGAD000010000725/fastq/batch08/636041_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636041" 0
"566" "./gCSI/EGAD000010000725/fastq/batch08/636041_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636041" 0
"571" "./gCSI/EGAD000010000725/fastq/batch08/636045_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636045" 0
"572" "./gCSI/EGAD000010000725/fastq/batch08/636045_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636045" 0
"577" "./gCSI/EGAD000010000725/fastq/batch08/636049_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636049" 0
"578" "./gCSI/EGAD000010000725/fastq/batch08/636049_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636049" 0
"579" "./gCSI/EGAD000010000725/fastq/batch08/636050_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636050" 0
"580" "./gCSI/EGAD000010000725/fastq/batch08/636050_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636050" 0
"589" "./gCSI/EGAD000010000725/fastq/batch08/636055_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636055" 0
"590" "./gCSI/EGAD000010000725/fastq/batch08/636055_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636055" 0
"619" "./gCSI/EGAD000010000725/fastq/batch08/636074_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636074" 0
"620" "./gCSI/EGAD000010000725/fastq/batch08/636074_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636074" 0
"629" "./gCSI/EGAD000010000725/fastq/batch08/636081_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636081" 0
"630" "./gCSI/EGAD000010000725/fastq/batch08/636081_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636081" 0
"633" "./gCSI/EGAD000010000725/fastq/batch08/636084_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636084" 0
"634" "./gCSI/EGAD000010000725/fastq/batch08/636084_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636084" 0
"635" "./gCSI/EGAD000010000725/fastq/batch08/636085_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636085" 0
"636" "./gCSI/EGAD000010000725/fastq/batch08/636085_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636085" 0
"687" "./gCSI/EGAD000010000725/fastq/batch09/636798_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636798" 0
"688" "./gCSI/EGAD000010000725/fastq/batch09/636798_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636798" 0
"689" "./gCSI/EGAD000010000725/fastq/batch09/636799_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636799" 0
"690" "./gCSI/EGAD000010000725/fastq/batch09/636799_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636799" 0
"745" "./gCSI/EGAD000010000725/fastq/batch10/587447_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587447" 0
"746" "./gCSI/EGAD000010000725/fastq/batch10/587447_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587447" 0
"759" "./gCSI/EGAD000010000725/fastq/batch10/587454_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587454" 0
"760" "./gCSI/EGAD000010000725/fastq/batch10/587454_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587454" 0
"787" "./gCSI/EGAD000010000725/fastq/batch10/587480_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587480" 0
"788" "./gCSI/EGAD000010000725/fastq/batch10/587480_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587480" 0
"791" "./gCSI/EGAD000010000725/fastq/batch10/587483_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587483" 0
"792" "./gCSI/EGAD000010000725/fastq/batch10/587483_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587483" 0
"805" "./gCSI/EGAD000010000725/fastq/batch10/587492_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587492" 0
"806" "./gCSI/EGAD000010000725/fastq/batch10/587492_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587492" 0
"813" "./gCSI/EGAD000010000725/fastq/batch10/587499_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587499" 0
"814" "./gCSI/EGAD000010000725/fastq/batch10/587499_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587499" 0
"891" "./gCSI/EGAD000010000725/fastq/batch11/636126_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636126" 0
"892" "./gCSI/EGAD000010000725/fastq/batch11/636126_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636126" 0
"893" "./gCSI/EGAD000010000725/fastq/batch11/636127_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636127" 0
"894" "./gCSI/EGAD000010000725/fastq/batch11/636127_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636127" 0
"959" "./gCSI/EGAD000010000725/fastq/batch11/636192_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636192" 0
"960" "./gCSI/EGAD000010000725/fastq/batch11/636192_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636192" 0
"1027" "./gCSI/EGAD000010000725/fastq/batch13/636867_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636867" 0
"1028" "./gCSI/EGAD000010000725/fastq/batch13/636867_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636867" 0
"1065" "./gCSI/EGAD000010000725/fastq/batch14/587641_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587641" 0
"1066" "./gCSI/EGAD000010000725/fastq/batch14/587641_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587641" 0
"1069" "./gCSI/EGAD000010000725/fastq/batch14/587643_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587643" 0
"1070" "./gCSI/EGAD000010000725/fastq/batch14/587643_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587643" 0
"1075" "./gCSI/EGAD000010000725/fastq/batch14/587650_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587650" 0
"1076" "./gCSI/EGAD000010000725/fastq/batch14/587650_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587650" 0
"1077" "./gCSI/EGAD000010000725/fastq/batch14/587653_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587653" 0
"1078" "./gCSI/EGAD000010000725/fastq/batch14/587653_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587653" 0
"1085" "./gCSI/EGAD000010000725/fastq/batch14/587662_1_1.rnaseq.fastq.gz" "EGAD000010000725" "587662" 0
"1086" "./gCSI/EGAD000010000725/fastq/batch14/587662_1_2.rnaseq.fastq.gz" "EGAD000010000725" "587662" 0
"1107" "./gCSI/EGAD000010000725/fastq/batch14/639176_1_1.rnaseq.fastq.gz" "EGAD000010000725" "639176" 0
"1108" "./gCSI/EGAD000010000725/fastq/batch14/639176_1_2.rnaseq.fastq.gz" "EGAD000010000725" "639176" 0
"1195" "./gCSI/EGAD000010000725/fastq/batch15/636849_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636849" 0
"1196" "./gCSI/EGAD000010000725/fastq/batch15/636849_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636849" 0
"1221" "./gCSI/EGAD000010000725/fastq/batch15/636868_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636868" 0
"1222" "./gCSI/EGAD000010000725/fastq/batch15/636868_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636868" 0
"1309" "./gCSI/EGAD000010000725/fastq/batch17/639211_1_1.rnaseq.fastq.gz" "EGAD000010000725" "639211" 0
"1310" "./gCSI/EGAD000010000725/fastq/batch17/639211_1_2.rnaseq.fastq.gz" "EGAD000010000725" "639211" 0
"1341" "./gCSI/EGAD000010000725/fastq/batch19/636436_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636436" 0
"1342" "./gCSI/EGAD000010000725/fastq/batch19/636436_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636436" 0
"1345" "./gCSI/EGAD000010000725/fastq/batch19/636438_1_1.rnaseq.fastq.gz" "EGAD000010000725" "636438" 0
"1346" "./gCSI/EGAD000010000725/fastq/batch19/636438_1_2.rnaseq.fastq.gz" "EGAD000010000725" "636438" 0
